,BTC-USD,ETH-USD,BNB-USD,XRP-USD,ADA-USD,DOGE-USD,TRX-USD,ETC-USD,LTC-USD,LINK-USD,XLM-USD,XMR-USD,BCH-USD,VET-USD,FIL-USD,EOS-USD,XTZ-USD,MANA-USD,QNT-USD,THETA-USD,KCS-USD,ZEC-USD,MIOTA-USD,HT-USD,MKR-USD,NEO-USD,SNX-USD,NEXO-USD,ENJ-USD,BAT-USD,DASH-USD,WAVES-USD,ZIL-USD,RVN-USD,LRC-USD,BTG-USD,XEM-USD,DCR-USD,HOT1-USD,CEL-USD,GNO-USD,XDC-USD,QTUM-USD,GLM-USD,IOTX-USD,RPL-USD,FLUX-USD,OMG-USD,ZRX-USD,IOST-USD,ICX-USD,ONT-USD,VGX-USD,STORJ-USD,WAXP-USD,SC-USD,POLY-USD,ZEN-USD,CHSB-USD,ERG-USD,DGB-USD,CVC-USD,MED-USD,LSK-USD,EURS-USD,SYS-USD,CEEK-USD,MAID-USD,REN-USD,XNO-USD,ONG1-USD,MVL-USD,REQ-USD,SNT-USD,ARDR-USD,RLC-USD,QKC-USD,UQC-USD,POWR-USD,XYO-USD,DENT-USD,NMR-USD,TEL-USD,BNT-USD,DAG-USD,STEEM-USD,FUN-USD,REP-USD,VERI-USD,REV1-USD,STRAX-USD,ADS-USD,MTL-USD,STMX-USD,LOOM-USD,XWC-USD,ELF-USD,TRAC-USD,ANT-USD,VTHO-USD,NKN-USD,IQ-USD,AGIX-USD,PRO-USD,ARK-USD,XVG-USD,UTK-USD,MFT-USD,ETN-USD,DERO-USD,CXO-USD,GXC-USD,TIME-USD,TOMO-USD,MLN-USD,CENNZ-USD,AVA-USD,WAN-USD,KMD-USD,FIRO-USD,BMX-USD,MOC-USD,RFR-USD,BTS-USD,ELA-USD,BCD-USD,MONA-USD,SBD-USD,AOG-USD,PRE-USD,UPP-USD,PIVX-USD,BLZ-USD
BAT-USD,0.5779873230360224,0.6313141673997089,0.6377370102317105,0.5456200576158241,0.5987039001513552,0.32611334694342087,0.5634660458256664,0.5600645254268676,0.6541737425613793,0.5952558598086023,0.6321796796407287,0.5956022456196777,0.6118276488380862,0.665505878644172,0.4400638733782111,0.6583644006843509,0.6222695244197662,0.6586495960813173,0.4199716909612683,0.587026906709238,0.5029547921130825,0.6682380463421088,0.7281701674870509,0.5078309227942344,0.5822773647169521,0.6761495508993728,0.43413401729744616,0.5199272378490885,0.6755448069087506,1.0,0.6552723649285626,0.5370078201357166,0.6264821224418714,0.6439562647387974,0.6067523822673729,0.5959341811930275,0.5747109702079255,0.5815664684175517,0.5532054307131737,0.3237296806166038,0.5254083131430505,0.4070805207451809,0.7515102202774199,0.6786231572139101,0.4985566092114059,0.35108871766128236,0.49140522867466097,0.6643748007588866,0.7426465875740704,0.6161004091228248,0.7124334712796259,0.7142137926623848,0.3527942823520897,0.6480799291051335,0.49669011147236314,0.6920666490079271,0.6220456091501287,0.5984730906470014,0.41395142610125985,0.3367955005321419,0.5768015879805319,0.6609862055003166,0.48082290052485255,0.6840202693114367,0.1717187595855943,0.6187992369068164,0.4360820859027488,0.4662297942149149,0.6160356334112597,0.6515748132546235,0.468328300807924,0.4105863355266926,0.6449830971734951,0.6765128806268212,0.6597549076113031,0.6057778410543344,0.5554068759183474,0.37171895956518974,0.5866638069572763,0.3112437782467341,0.603002845170715,0.5064160340085824,0.4873391005955599,0.598560723967243,0.4105773117291274,0.6871034808214674,0.5214349516444705,0.5925205221735855,0.26154597597054224,0.37065851273796674,0.6245983714856818,0.2996601314041104,0.48027137246440543,0.6331874412873881,0.5297581716498011,0.2032808638070086,0.6671626129734557,0.5298426142510864,0.635752108927776,0.5543137924420458,0.6024440499776232,0.5536532147517613,0.6092070531533572,0.4182419465596737,0.6563669052684431,0.6905184121366245,0.5493824687139287,0.5696167032499921,0.4177952622658126,0.4130704960889674,0.3856593864978587,0.3511977612756628,0.313798102397148,0.5681585152534278,0.47839633294425105,0.34929194475221353,0.39080824751176996,0.7171633820129417,0.6879937343313643,0.6357363067683093,0.3168303240062868,0.44214214568781884,0.3738147691102999,0.6252631887968556,0.6064832001761687,0.5326651131228342,0.5367660193461866,0.4242340908849126,0.11401951258861538,0.2717677155080513,0.5125526767878813,0.608500495960397,0.6223969983030077
DASH-USD,0.7484360038803177,0.7546114581462876,0.7303100883632081,0.6653506424650704,0.6806184276224573,0.37996601918029993,0.7089083688933533,0.7718143985307875,0.7954146331569428,0.6586115777855371,0.7750434892853515,0.7993522451421705,0.8222200232060277,0.6931936506876918,0.5210204908503397,0.8174692957045944,0.6415151156182199,0.5092506091530229,0.44888077039857277,0.5267022147957686,0.5787164374388212,0.8748515301015657,0.8247670854302365,0.6321865271685176,0.6238100412438117,0.8098441200924427,0.43085473175150935,0.5318983009238288,0.5140567401083163,0.6552723649285626,1.0,0.5615349188435114,0.6880885492866254,0.6279201397543276,0.5662145750428407,0.7709334911920522,0.6085284843033988,0.6972249429372704,0.6308145686893744,0.3460604065815588,0.601319619885786,0.4658161806925516,0.7891285815768561,0.6449878972228404,0.5813376363977438,0.433801687335746,0.44932438451237855,0.6588294239187138,0.6438451200753729,0.6904332876807678,0.735452522448502,0.800966926016299,0.43581506557309563,0.5485347058724098,0.5001474681730189,0.6600296566024211,0.5882511045694745,0.7317950416769177,0.4593190871178971,0.32710500187776437,0.6726150360293014,0.6556840737410398,0.4463137883115037,0.7674894908935254,0.1985587899412322,0.5836015207453097,0.3888729653408501,0.49460553013326225,0.5656675069361774,0.7266464908439784,0.48601561252808245,0.3802320982412997,0.547394143711792,0.7575478352457119,0.6531546417240912,0.6043528105386132,0.49232999093535307,0.39867201329852725,0.5971966799832767,0.2987783218643153,0.708131256241619,0.44080807952491374,0.4974356324843884,0.6484324272979592,0.49018392426601215,0.7040021866437701,0.48440154299012045,0.6734924865850094,0.2532909832814978,0.3836236155634353,0.6738809657280399,0.40108992465984805,0.49273744660923985,0.5298189293376177,0.5743995561267999,0.20796042850928462,0.6647780419607316,0.5118900133090694,0.5925982209649245,0.5774390532144331,0.5719619839270897,0.4580761116563124,0.6053283366844356,0.4441444910371338,0.6810249955211923,0.7833910559378064,0.5655528791279134,0.4781805899910679,0.510219970273648,0.4499595768638972,0.3850790472580946,0.4182425721537626,0.26046023531892937,0.5452187438809818,0.441489761593393,0.2742204237995244,0.443500981963153,0.7173968955208601,0.6876883581953717,0.7601757311215435,0.3342939918150888,0.33212606001165,0.24159302344760045,0.7016339176737862,0.608436297409217,0.7078219831706298,0.602837305663493,0.4596648703593122,0.15078110947662726,0.30656170806287086,0.4277450527809233,0.6566335919660266,0.6635536163419606
WAVES-USD,0.48204995102929493,0.5813038947192647,0.5037821000171504,0.520787286124891,0.5360136450400388,0.25305304936230477,0.5521274152008241,0.5090316943340261,0.5632742199852904,0.5184822212265231,0.5565032899307638,0.5248648066677319,0.5144960080393501,0.49698866709742084,0.38809352544917836,0.5704270513230472,0.5430181427793807,0.3961735481074964,0.3388448628254362,0.4440216486597075,0.40299458697083657,0.52623863721595,0.6005988275636441,0.4774035817395293,0.46155369062287166,0.5609688420188509,0.4263538313232132,0.3628076638417968,0.4227897141556197,0.5370078201357166,0.5615349188435114,1.0,0.5543577044188841,0.43360578358531127,0.4453994294608435,0.5075522561552729,0.4377490973990316,0.45110675216923324,0.4091509239319679,0.37129571087669827,0.5131686675531423,0.34505034759836684,0.5988239844944395,0.5318362363845289,0.4566440634062591,0.2912126790807547,0.3420963648770837,0.5777428029996994,0.5473114783597139,0.5497797549939724,0.6069545968799932,0.5937717242616034,0.31932288498692746,0.5083514418699722,0.3981802319881197,0.4927246852412125,0.5324823260789359,0.48601668034249995,0.3302657720278368,0.3312383278899983,0.4563352556380917,0.5392898433099537,0.32852026866742035,0.6144879028058132,0.11870574074997277,0.5279753966793773,0.2778367277489158,0.2851533594861738,0.5127705862844417,0.5113536455616492,0.3319028834792047,0.2822213286046067,0.4841663919951498,0.5986941345043274,0.526618444941624,0.5081247974591535,0.42983737305877734,0.30452287005344075,0.49510385106915733,0.21875266229927098,0.5041665416140861,0.44611401146035273,0.446445236459818,0.5036772149489506,0.32990142852943233,0.5560815877415874,0.37932914937179574,0.4626753647069893,0.18379701878719135,0.379491507821543,0.5500946837362374,0.2798325244297272,0.36242628296421087,0.47224900093766525,0.4612192488267973,0.22023134240749903,0.581802639357507,0.44285300862902394,0.5437853418415362,0.4030845674963793,0.44534003620989504,0.4192570487978659,0.498705980113,0.35404923622780154,0.5493368938386162,0.576653583330806,0.5294871002401638,0.5021830910520039,0.37337984776584426,0.3284117655817028,0.396254186218796,0.4036552148073291,0.24413907908693933,0.5292694785742618,0.41078167037360774,0.2329325200389634,0.39138998281750953,0.6079554401045187,0.550392999863197,0.5392953521177575,0.3133926050527158,0.319255572177538,0.26545617941796784,0.5056052694941928,0.45193541475246457,0.43254563556385284,0.3570526445756841,0.4211618882698405,0.0979651371102164,0.23197094029328902,0.3864173271799653,0.5135210446498317,0.5094827201142004
ZIL-USD,0.6604262753061949,0.67679745058566,0.6017828882807794,0.4822556233489526,0.640198327945581,0.35771809986202746,0.6570558934889206,0.6130611725325326,0.6859979403155627,0.5693884674311066,0.6246871830244851,0.6809135295923593,0.6539733689504627,0.7177836458306669,0.5021564174098062,0.6741768927968554,0.6012833752033867,0.5663400694860484,0.3918334781844255,0.6152662637790461,0.4365223331878969,0.6681102027603023,0.728786342618106,0.5047181561787929,0.5686859162164555,0.6675917228489299,0.4384438688897148,0.4956445302467171,0.5801653378914172,0.6264821224418714,0.6880885492866254,0.5543577044188841,1.0,0.5882298989301151,0.5921506864173592,0.5530691631118527,0.5267528398286511,0.6513327089581767,0.6396482700290734,0.41693918199246766,0.5758356615182428,0.3579572529070213,0.669977982087252,0.6171619465299983,0.563814720427045,0.3795889240056652,0.34496329700868067,0.6146003965661581,0.6569044688854089,0.6718721166622225,0.7038718889593273,0.6982685745854974,0.39582963437668006,0.587144311540013,0.5410920653882788,0.6869452077404322,0.6858937046320734,0.619010484652274,0.469331589658659,0.3529594762050048,0.698928463593597,0.6405703342074649,0.4870937119566995,0.6958521698323007,0.24350603206303387,0.5665044048187685,0.3787648060067561,0.48835688207229166,0.5468933707923871,0.6452233410856367,0.49820221171318557,0.4057737329699323,0.5886041893296358,0.6942429186205037,0.6529780992674572,0.5825526088453729,0.6303945887131873,0.3185177308728503,0.608433991272355,0.33983802791655066,0.6969968363591246,0.4106793908411905,0.4818888095138328,0.6605907108301269,0.4315825657279883,0.6596102799614181,0.4909602146425955,0.6197466955341537,0.22432349608986685,0.41181812000915835,0.6383769084482596,0.3486286850094183,0.5139192485181352,0.6380338366531945,0.6050695979971565,0.21557716431096158,0.6591350954097686,0.6023633596128511,0.6060596089930942,0.5806082597718395,0.5716808695242692,0.5682236314499896,0.642018500105368,0.46714420623086783,0.6569338104476744,0.7758035852453302,0.5868067968516456,0.5590126728499191,0.530398914917423,0.3429397978328119,0.35600905157649015,0.4036051939843511,0.31443838605595603,0.5519103816449118,0.432513151622665,0.28730845529946836,0.47973055582308444,0.7015897861878311,0.6689758277443377,0.6710447364346759,0.23608888713728834,0.43384874599616097,0.3573550497044771,0.6323062726493296,0.5278553569139337,0.5416373460456869,0.496810682213101,0.5064232086612295,0.14144344997459915,0.3270895422141921,0.5090455534227062,0.644106773872773,0.6356529869912545
RVN-USD,0.5824752499841332,0.5425674021728351,0.686089349272195,0.5156660431142377,0.5670498117257246,0.3315932349969802,0.5372315537819558,0.5447381642721226,0.5598377388422447,0.4964688712862509,0.563289658468544,0.5448942168290317,0.5571397458188556,0.5975004188162112,0.39571187122171425,0.5917398254066055,0.5443690255297963,0.46979064514817265,0.36762404412865596,0.5173333093770678,0.5570674168877472,0.5781969990064392,0.6450775432188286,0.6161242820337032,0.47982904181557745,0.608581891799766,0.33408189526714305,0.5161383876208611,0.5570861702809972,0.6439562647387974,0.6279201397543276,0.43360578358531127,0.5882298989301151,1.0,0.47715247414684947,0.5546836559145065,0.5430983544189235,0.5941557710769768,0.6040513760462667,0.25772178393904865,0.46459707329804084,0.4058127433632189,0.6116192837967945,0.654269767719627,0.5649588981100471,0.303719367938096,0.40760372345808094,0.5167573089365046,0.5982226825318581,0.6359523542452479,0.6615071262393162,0.636729494462715,0.4660052921200394,0.4770432824127056,0.47951885808338984,0.6325629780160164,0.6609288674955333,0.5514722592907705,0.35281829675320425,0.3050931692151325,0.6298371489047006,0.5744449665051329,0.45259005864658264,0.5988523071550694,0.049007179187468525,0.5591735480884639,0.3192684246156895,0.36538260564706604,0.5506742054647733,0.6039108555532273,0.41397565448659224,0.4115293955738015,0.5475240203868229,0.5784183486053226,0.583825289740168,0.4649315415152068,0.49388068411621117,0.2946074091062046,0.560792342600461,0.2484336435929621,0.6457889479562761,0.42977512001591783,0.3806438868883009,0.5903230665904728,0.43402082540130066,0.5913724489809642,0.4791476001785868,0.5337067576719164,0.2812111066440901,0.38135208187600184,0.5468236448739485,0.2644226779282657,0.4099361433392551,0.5560666436367302,0.6143684265215147,0.16180822191720182,0.5696208543541064,0.48130946164587984,0.48563990718273964,0.6021134070534675,0.47153034709882036,0.5162675704957623,0.5251413291415625,0.4335693191684911,0.6138950660069261,0.6476196335614796,0.48116922107713905,0.5355148189553663,0.4146381764379047,0.37767556064098295,0.3487382505355042,0.36219380302090803,0.2651770742400562,0.45175843695568435,0.3774653116132377,0.22793614782614188,0.36389224408366055,0.6289764669278571,0.5886693004144418,0.5631114462069405,0.23508452355573325,0.3878204832773822,0.32623284858893137,0.5676593683842852,0.48394818987606364,0.44393768176423526,0.48642034357259073,0.3702786366793158,0.12870102555678956,0.32401104502545613,0.4908299745903406,0.639880027440407,0.5350972328210393
LRC-USD,0.5610460477495677,0.6038097952187356,0.558275159203551,0.43587896289605277,0.5750319798421469,0.3955994860129584,0.5702308936570986,0.4905386159306453,0.6092111521966945,0.5214260785651872,0.5504612477116095,0.5045109709358774,0.5776601418228444,0.6135685351725944,0.36333646565451966,0.5811599291354387,0.5026756839590298,0.5213792620567136,0.3658767426986778,0.47643581906623383,0.42145333331123985,0.5579353205964653,0.5633833592279387,0.4655219416965148,0.5592847430224825,0.6014340048561414,0.419795338640151,0.4182259697979911,0.49816246560110017,0.6067523822673729,0.5662145750428407,0.4453994294608435,0.5921506864173592,0.47715247414684947,1.0,0.43488545755892555,0.4748571195744223,0.5366898552056242,0.47043828382945824,0.3155308255154907,0.6016005522016508,0.30753361764633813,0.6178210762728735,0.5238978427603509,0.5700091241794987,0.3393266139831545,0.45066323315912477,0.5614322245379557,0.6017588961092624,0.6013116133414412,0.6270670483490189,0.6239305879673636,0.41998936561827466,0.4970010543870013,0.5225590845747178,0.6094790430718763,0.49074614886237944,0.5274195707793853,0.42157748404899337,0.34918211886373796,0.5259511587080646,0.5519990948336166,0.2834813166830291,0.5390885274829459,0.1110732409489452,0.5441759598200449,0.49483851194691997,0.3565911547645152,0.5309734478815374,0.6279513662260122,0.3432473098791879,0.2789096319886119,0.5100516951175951,0.5584411875873428,0.524063919387093,0.5206181670641188,0.46203481911245237,0.3110323865419856,0.48439812696946494,0.30361606154555615,0.5029319334495371,0.4261057166467559,0.4303279312862568,0.5757559617124444,0.38551030144697646,0.5589738489742031,0.5481048628336406,0.5382536071091217,0.2985944474151423,0.3733454388604474,0.5303806946291656,0.3386769356258169,0.37340351316896375,0.5151185527312958,0.4547629599086875,0.1312968062447764,0.58909221299541,0.5257770355202593,0.5691319549924417,0.4189039124276065,0.5085383463107326,0.5124429083879021,0.4931655217080623,0.4002121846023572,0.4858419746635526,0.6239882796246152,0.5481491724596788,0.5405277837034235,0.37823802627538256,0.3372458133961075,0.3265480616469116,0.29593484968814726,0.2573480165882899,0.461728884333833,0.40039942143148366,0.3142964424483991,0.3111077035050543,0.5743179112915014,0.49648744102153053,0.5096907746067949,0.2778481210236379,0.285463034997708,0.26278787404267,0.5557435383694704,0.4798064347665919,0.41958120581486286,0.44230093251459845,0.3466656449679074,0.1703517976040884,0.2594204065720499,0.36340300697461053,0.5106519237312821,0.6210415998922718
BTG-USD,0.6822836622188703,0.6480021074655096,0.6945229817724518,0.6763509441368505,0.5742383271917897,0.2922396872153016,0.5910097448335009,0.7436312241086559,0.7225583179787463,0.5541814915156923,0.6883914465303747,0.705731435194779,0.7433511704021538,0.6079876091214345,0.44649905865609096,0.718965812251355,0.5632353131404028,0.4359727217477876,0.3353562206120601,0.4623275143720054,0.616919394994064,0.7198160495663989,0.7344599587872548,0.5701185753737646,0.49741867935512984,0.6821772042088782,0.3703075340067676,0.46602586330778384,0.4787717654925318,0.5959341811930275,0.7709334911920522,0.5075522561552729,0.5530691631118527,0.5546836559145065,0.43488545755892555,1.0,0.48355306539784754,0.600846763745852,0.5123737151212983,0.3387831094123293,0.5266141421712446,0.37936078885712504,0.7366795566296551,0.5392198565998743,0.4973999426480315,0.4532225241518072,0.4290593606210105,0.6130828918741621,0.5890528685516757,0.5667337018397235,0.6359255626821818,0.706513060045815,0.39238892047228136,0.4608496353916989,0.42089377237944214,0.5203322718272599,0.4889643643935234,0.604910391154508,0.32932352870778264,0.27286641063414463,0.5670803269168059,0.5550797810290454,0.306386956901165,0.6885177472118446,0.15227133626102307,0.5097999563935373,0.26772024770974,0.4200525269885358,0.47378132797380196,0.5654444807817266,0.43248974455270617,0.2637229434501815,0.46764231992240984,0.6429859278818363,0.59869295791365,0.5037448244203636,0.40928469280768354,0.39772210358632404,0.49034232463279354,0.19905932973272245,0.6014567315947563,0.3987641680969988,0.39931768909890153,0.5330323261981377,0.42269764722861586,0.64514665936337,0.3889902679234965,0.6180588483523846,0.17547770097938328,0.34158873916741145,0.5695285354668225,0.3923841935249034,0.3392295183486278,0.45943559796680916,0.4806887884933677,0.18790214163713334,0.5528093180003671,0.42174839277793413,0.5227476141305849,0.5234825003407044,0.642449149288572,0.3476375977703714,0.6123961757769818,0.38002019101151213,0.5702799676799477,0.6140053965770621,0.5309741364413308,0.3659348167097664,0.48290823106510844,0.39609484127030975,0.46850035484643937,0.37446691421313505,0.2490133862086837,0.48857723885811055,0.36279080493364535,0.2038936187994172,0.4033267714067579,0.6437027228090424,0.6511525799756293,0.6667940154825942,0.3225974128594614,0.2838004438451458,0.17483149352349497,0.6257262919657931,0.6027506535227881,0.771646320933511,0.554952272775357,0.4154921916503758,0.09667394674868413,0.20191647450295708,0.29047757312772104,0.6289333184091728,0.5593429113466188
XEM-USD,0.5356491479489938,0.5795699391787467,0.5635879315535411,0.560661262017041,0.5799876335945756,0.3234567079675805,0.5748460408521818,0.5134014891523739,0.5389111899396594,0.5066938687925676,0.6196886046594322,0.5349595861154314,0.5497813564724858,0.5352567170029966,0.36505050266258177,0.5956277948046528,0.5050340732881229,0.37739135974729454,0.26481260952402924,0.394113296467624,0.4546662403249504,0.5583004637069091,0.6428214346360328,0.5096944472351668,0.5066529580633921,0.6239484694430152,0.40401059918819543,0.4739734852700443,0.40831504088902576,0.5747109702079255,0.6085284843033988,0.4377490973990316,0.5267528398286511,0.5430983544189235,0.4748571195744223,0.48355306539784754,1.0,0.5506965793902678,0.4249099440592512,0.2911519406425429,0.48132674175541273,0.3837930184109312,0.6579041205154699,0.6612221635638712,0.37977967773589444,0.25100272050186184,0.406677222667589,0.611642316755587,0.5739351273794622,0.5660591817961763,0.6212738310490217,0.6439286751548549,0.3679679581693,0.4839667905304116,0.40075671019547804,0.5777725383295393,0.588135242800563,0.4787672426196965,0.36056623631399626,0.3756781517825297,0.48505897811682946,0.5944471205884715,0.3576554206100256,0.6335636336799968,0.14570017168339722,0.47033068642892933,0.32231476652966823,0.42778421080751766,0.5079625618900105,0.5397562715821068,0.44536542154800735,0.36298489758894403,0.42363081440579037,0.6004961319648373,0.5877771735466795,0.4098320292249389,0.4123845845476738,0.2920351755329615,0.5422705286768142,0.20421325208229307,0.4786681035136252,0.3339315820715187,0.31301809652374446,0.5736228173131278,0.30405819232867587,0.5977575402784846,0.43093255997929514,0.5051221787085162,0.20295200001995642,0.35144114254231656,0.5594471171437745,0.30125293687597915,0.4604743554626802,0.4486117419398231,0.5441220872712009,0.2065159829824401,0.5888438984136081,0.4551610618940682,0.4285412479614895,0.41092351475138605,0.3074380947515988,0.41396001696386747,0.476712257355706,0.30876255122402196,0.585422234804748,0.5896973490053666,0.4227346428195169,0.48514747085226956,0.2957173779288769,0.29411496567791234,0.2870913860011438,0.2804483934958863,0.1770041005813254,0.45655103350989323,0.377316987271154,0.21563450802109801,0.2572879217416671,0.5812092837934735,0.5961573423414992,0.526799103021414,0.3278257679229749,0.3694175744114988,0.37873557817693443,0.5245498251931671,0.4693608475437987,0.4481242439783803,0.4888283522729811,0.48994016109888894,0.12009840219211328,0.2384072897337476,0.4471340368678701,0.5938811260184782,0.5209161337357355
DCR-USD,0.7475733089768709,0.7023187040212042,0.6921327665798728,0.510642390579419,0.6299269999386554,0.48654538233430744,0.6031742649305571,0.61372141995548,0.6944617809151259,0.5232237035624618,0.5934766413660171,0.6982034117238566,0.7046698424630778,0.6449272773008325,0.39344863344033254,0.6602021230836597,0.5451621155083775,0.49178354308033995,0.42917458971885936,0.5598837825497406,0.5542731044591299,0.6795699533978469,0.669349000250403,0.5788433921300338,0.559829575844854,0.6857022523898543,0.44272197296772564,0.5573536697673873,0.49473412511844317,0.5815664684175517,0.6972249429372704,0.45110675216923324,0.6513327089581767,0.5941557710769768,0.5366898552056242,0.600846763745852,0.5506965793902678,1.0,0.5965094449689591,0.29753132138070487,0.5648303726921655,0.3695102173517751,0.6590055084956294,0.6131495750428718,0.4914884337578715,0.40870442025551446,0.3310869340557285,0.6012920901061424,0.5748936652497784,0.6384273841721017,0.6417482734702006,0.6780133591039065,0.44710846557895095,0.49175497131167506,0.503022141585788,0.6936370096130272,0.6171426686186712,0.6532369540620961,0.5302601138497228,0.2966823418634823,0.5899063419428147,0.6377395862146822,0.3918955176533538,0.6329734503264104,0.23284064538729216,0.5362825882888524,0.2630770047394888,0.5532515396479406,0.5506481970881317,0.6540370365844459,0.46158981068381616,0.3753031289409376,0.503210244329515,0.6557493832526514,0.6292777998813205,0.48049133147999457,0.5218421604556807,0.3840550209336479,0.5668399052345177,0.25868100609761957,0.6040425339689738,0.40610355508649554,0.44369022072788966,0.6479910227207044,0.4799508407607326,0.6211817023884784,0.5328307204683431,0.5804660726286455,0.2783673741688763,0.3702645292381507,0.5805020819493106,0.34592743166136897,0.4750480058239476,0.5340216587209604,0.565928016772483,0.18907671904551845,0.5640013443594121,0.488520175387886,0.5072154463140884,0.5102067762899666,0.487715043010805,0.5098489214605207,0.563157153575752,0.40687226671391186,0.636308899158405,0.7061370534913324,0.5323128349339689,0.5214028657996884,0.39600225228943675,0.42718669764293726,0.4355792357257753,0.41752847392896264,0.2774066819742326,0.5267508785479558,0.3946810046540776,0.24475559851357848,0.389635543586939,0.6144114096493167,0.6114524563093264,0.6254117802241465,0.3096918026996388,0.323683135836843,0.31529922942812366,0.6133757329868044,0.522703864601545,0.506400372876632,0.5344568415238006,0.48358382592331106,0.16810883875085528,0.19229498591617172,0.4349551488567331,0.581857418447903,0.5721025291000901
HOT1-USD,0.6240639242131294,0.5899949917995302,0.664907572582147,0.4431975269473096,0.5022768134227994,0.29220789057440033,0.6793652142725186,0.492576341889326,0.5708881102166264,0.48248424116479643,0.49519025587006116,0.5306104652169316,0.5228932646652401,0.5780461201814101,0.45928960836249766,0.6154420177657649,0.4698707632508163,0.5421219496429486,0.3220375105356128,0.5393597686329407,0.48596316365105074,0.5734298130498928,0.5925445274635965,0.5625402389677248,0.4692421474012076,0.6117849248850992,0.3894608338708715,0.4580117843264114,0.4730247611652921,0.5532054307131737,0.6308145686893744,0.4091509239319679,0.6396482700290734,0.6040513760462667,0.47043828382945824,0.5123737151212983,0.4249099440592512,0.5965094449689591,1.0,0.2821725770512184,0.5236246138983175,0.3827810957352243,0.608660025998797,0.6071743414785545,0.533553851678135,0.35376161855700283,0.3326239316119891,0.5147312504483046,0.5314991658974462,0.5311015080712433,0.5956670258129746,0.629791093660738,0.3442915970485912,0.5292305574581987,0.5582932718311273,0.6399630105967709,0.6213267330998683,0.5408908699733327,0.31372161255190933,0.27861968590400116,0.6176686987797297,0.5501875612864251,0.6467474397615515,0.595292611235046,0.18532886676944751,0.5107475282351395,0.4055944415960215,0.5027983601272684,0.49026452497070816,0.5794762827066268,0.4771354827997791,0.4797976413446811,0.5023810782814736,0.6233927000101964,0.6448015101395844,0.49618174684237126,0.6091809336285712,0.304202906473722,0.5902930893065993,0.36730673012525616,0.7613254334145334,0.38330614006546204,0.36775443901162225,0.5718170533081114,0.40396621410497036,0.6175509337230324,0.4711838147637147,0.4824654480328028,0.2301195456430229,0.35651824374460567,0.4765416519405782,0.395952572755854,0.591819889349219,0.5948538127539728,0.5775743838178181,0.13127045706116508,0.5776640112722575,0.44465352230419974,0.4667967142128633,0.4868661037705613,0.540783301686118,0.575628634795641,0.5419148813856378,0.36664397903682605,0.6518596927675568,0.6365201227820456,0.5309023552317029,0.4798079646813024,0.4207682835730479,0.3670300099977115,0.3290304957203426,0.3245032885250164,0.3197311416862198,0.44653255314986556,0.3634384348554186,0.31750507576667464,0.4039522599718139,0.6161389148018219,0.5747391136415446,0.5267834012663822,0.2690248528166583,0.43146262334421936,0.325961528929884,0.594061209319031,0.4446886700450208,0.422598452078612,0.42911877549423494,0.5004684653078301,0.12878239121612187,0.2564735466022843,0.5338296117840959,0.5682995249535793,0.5222494943714691
